,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5
elec,0.008032038827698873,0.047472299442719024,0.20504581252740461,0.6344988401053686,1.402362824382286,2.537293985138389,3.957592874836424,5.589217854503293,7.474682739395799,9.626036154392203
heat,0.010703371226283842,0.06437372573199207,0.20376276776042923,0.47037934176716867,0.9802743717477469,1.8163613694349934,3.0947668442934395,4.953452628494159,7.508253915614116,10.843201971493455
tran,0.010927977928787413,0.07692895771721497,0.29745660623869963,0.75985005771525,1.5501937720903913,3.0111757790781346,5.5206955670458076,9.27509782885797,13.880428615586682,18.72259353329647
